'http://caltech-ipac.github.io/hiresprv/_static/keck_rwav.fits'
4.980861973031496746e+03
4.980885350962569646e+03
4.980908728488885572e+03
4.980932105609874270e+03
4.980955482324964578e+03
4.980978858633588061e+03
4.981002234535174466e+03
4.981025610029154450e+03
4.981048985114960487e+03
4.981072359792025964e+03
4.981095734059783354e+03
4.981119107917667861e+03
4.981142481365111962e+03
4.981165854401550860e+03
4.981189227026423396e+03
4.981212599239162955e+03
4.981235971039206561e+03
4.981259342425994873e+03
4.981282713398963097e+03
4.981306083957551891e+03
4.981329454101200099e+03
4.981352823829348381e+03
4.981376193141435579e+03
4.981399562036905991e+03
4.981422930515201188e+03
4.981446298575761830e+03
4.981469666218032216e+03
4.981493033441458465e+03
4.981516400245482146e+03
4.981539766629549376e+03
4.981563132593107184e+03
4.981586498135600777e+03
4.981609863256476274e+03
4.981633227955183429e+03
4.981656592231169270e+03
4.981679956083881734e+03
4.981703319512772396e+03
4.981726682517291010e+03
4.981750045096888243e+03
4.981773407251012941e+03
4.981796768979120316e+03
4.981820130280661033e+03
4.981843491155090305e+03
4.981866851601859707e+03
4.981890211620423543e+03
4.981913571210238842e+03
4.981936930370759910e+03
4.981960289101442868e+03
4.981983647401744747e+03
4.982007005271123489e+03
4.982030362709037036e+03
4.982053719714942417e+03
4.982077076288302123e+03
4.982100432428573185e+03
4.982123788135216273e+03
4.982147143407693875e+03
4.982170498245466661e+03
4.982193852647997119e+03
4.982217206614748648e+03
4.982240560145183736e+03
4.982263913238766690e+03
4.982287265894963639e+03
4.982310618113237979e+03
4.982333969893055837e+03
4.982357321233884250e+03
4.982380672135190252e+03
4.982404022596440882e+03
4.982427372617105902e+03
4.982450722196651441e+03
4.982474071334549990e+03
4.982497420030269495e+03
4.982520768283281541e+03
4.982544116093056800e+03
4.982567463459066857e+03
4.982590810380785115e+03
4.982614156857683156e+03
4.982637502889236202e+03
4.982660848474915838e+03
4.982684193614200922e+03
4.982707538306562128e+03
4.982730882551478317e+03
4.982754226348425618e+03
4.982777569696880164e+03
4.982800912596319904e+03
4.982824255046223698e+03
4.982847597046070405e+03
4.982870938595338885e+03
4.982894279693508906e+03
4.982917620340061148e+03
4.982940960534478108e+03
4.982964300276240465e+03
4.982987639564828896e+03
4.983010978399728629e+03
4.983034316780423069e+03
4.983057654706393805e+03
4.983080992177127882e+03
4.983104329192109617e+03
4.983127665750826964e+03
4.983151001852762420e+03
4.983174337497404849e+03
4.983197672684241297e+03
4.983221007412760628e+03
4.983244341682450795e+03
4.983267675492800663e+03
4.983291008843301825e+03
4.983314341733442234e+03
4.983337674162712574e+03
4.983361006130607166e+03
4.983384337636615783e+03
4.983407668680231836e+03
4.983430999260948738e+03
4.983454329378258990e+03
4.983477659031658732e+03
4.983500988220641375e+03
4.983524316944701241e+03
4.983547645203338107e+03
4.983570972996044475e+03
4.983594300322320123e+03
4.983617627181661192e+03
4.983640953573567458e+03
4.983664279497535063e+03
4.983687604953066511e+03
4.983710929939660673e+03
4.983734254456816416e+03
4.983757578504035337e+03
4.983780902080820852e+03
4.983804225186672738e+03
4.983827547821096232e+03
4.983850869983592020e+03
4.983874191673665337e+03
4.983897512890819598e+03
4.983920833634560040e+03
4.983944153904394625e+03
4.983967473699824041e+03
4.983990793020358979e+03
4.984014111865505583e+03
4.984037430234770909e+03
4.984060748127663828e+03
4.984084065543693214e+03
4.984107382482367029e+03
4.984130698943196876e+03
4.984154014925691627e+03
4.984177330429361973e+03
4.984200645453722245e+03
4.984223959998281316e+03
4.984247274062552606e+03
4.984270587646049535e+03
4.984293900748286433e+03
4.984317213368774901e+03
4.984340525507032908e+03
4.984363837162573873e+03
4.984387148334913945e+03
4.984410459023570183e+03
4.984433769228057827e+03
4.984457078947894843e+03
4.984480388182600109e+03
4.984503696931690683e+03
4.984527005194687263e+03
4.984550312971108724e+03
4.984573620260473945e+03
4.984596927062306349e+03
4.984620233376123906e+03
4.984643539201450039e+03
4.984666844537806355e+03
4.984690149384715369e+03
4.984713453741701414e+03
4.984736757608287917e+03
4.984760060983999210e+03
4.984783363868360539e+03
4.984806666260894417e+03
4.984829968161129727e+03
4.984853269568593532e+03
4.984876570482809257e+03
4.984899870903309420e+03
4.984923170829616538e+03
4.984946470261263130e+03
4.984969769197777168e+03
4.984993067638686625e+03
4.985016365583524930e+03
4.985039663031819146e+03
4.985062959983101791e+03
4.985086256436906297e+03
4.985109552392761543e+03
4.985132847850202779e+03
4.985156142808762525e+03
4.985179437267973299e+03
4.985202731227372169e+03
4.985226024686489836e+03
4.985249317644866096e+03
4.985272610102034378e+03
4.985295902057529929e+03
4.985319193510891637e+03
4.985342484461655658e+03
4.985365774909360880e+03
4.985389064853544369e+03
4.985412354293745011e+03
4.985435643229504421e+03
4.985458931660358758e+03
4.985482219585852363e+03
4.985505507005524123e+03
4.985528793918913834e+03
4.985552080325566749e+03
4.985575366225022663e+03
4.985598651616826828e+03
4.985621936500520860e+03
4.985645220875649102e+03
4.985668504741756806e+03
4.985691788098387406e+03
4.985715070945087973e+03
4.985738353281402851e+03
4.985761635106880021e+03
4.985784916421066555e+03
4.985808197223507705e+03
4.985831477513753271e+03
4.985854757291352144e+03
4.985878036555851395e+03
4.985901315306801735e+03
4.985924593543753872e+03
4.985947871266256698e+03
4.985971148473860922e+03
4.985994425166119981e+03
4.986017701342583678e+03
4.986040977002806358e+03
4.986064252146338731e+03
4.986087526772736055e+03
4.986110800881551768e+03
4.986134074472341126e+03
4.986157347544656659e+03
4.986180620098055442e+03
4.986203892132091823e+03
4.986227163646324698e+03
4.986250434640309322e+03
4.986273705113602773e+03
4.986296975065763945e+03
4.986320244496350824e+03
4.986343513404921396e+03
4.986366781791034555e+03
4.986390049654251925e+03
4.986413316994132401e+03
4.986436583810236698e+03
4.986459850102126438e+03
4.986483115869363246e+03
4.986506381111510564e+03
4.986529645828129105e+03
4.986552910018783223e+03
4.986576173683034540e+03
4.986599436820449228e+03
4.986622699430591638e+03
4.986645961513025213e+03
4.986669223067318853e+03
4.986692484093036001e+03
4.986715744589741917e+03
4.986739004557006410e+03
4.986762263994394743e+03
4.986785522901475815e+03
4.986808781277819435e+03
4.986832039122991773e+03
4.986855296436564458e+03
4.986878553218104571e+03
4.986901809467184648e+03
4.986925065183375409e+03
4.986948320366246662e+03
4.986971575015370945e+03
4.986994829130320795e+03
4.987018082710667841e+03
4.987041335755985529e+03
4.987064588265847306e+03
4.987087840239827528e+03
4.987111091677501463e+03
4.987134342578442556e+03
4.987157592942226984e+03
4.987180842768430011e+03
4.987204092056627815e+03
4.987227340806399297e+03
4.987250589017319726e+03
4.987273836688966185e+03
4.987297083820919397e+03
4.987320330412756448e+03
4.987343576464056241e+03
4.987366821974399500e+03
4.987390066943364218e+03
4.987413311370532938e+03
4.987436555255484564e+03
4.987459798597802546e+03
4.987483041397068519e+03
4.987506283652863203e+03
4.987529525364770961e+03
4.987552766532373425e+03
4.987576007155255866e+03
4.987599247233001734e+03
4.987622486765194481e+03
4.987645725751422106e+03
4.987668964191267150e+03
4.987692202084317614e+03
4.987715439430157858e+03
4.987738676228375880e+03
4.987761912478559680e+03
4.987785148180294527e+03
4.987808383333171150e+03
4.987831617936777548e+03
4.987854851990702628e+03
4.987878085494535298e+03
4.987901318447866288e+03
4.987924550850284504e+03
4.987947782701383403e+03
4.987971014000751893e+03
4.987994244747982520e+03
4.988017474942669651e+03
4.988040704584401283e+03
4.988063933672774510e+03
4.988087162207380970e+03
4.988110390187815028e+03
4.988133617613671049e+03
4.988156844484544308e+03
4.988180070800029171e+03
4.988203296559721821e+03
4.988226521763217534e+03
4.988249746410114312e+03
4.988272970500008341e+03
4.988296194032498533e+03
4.988319417007180164e+03
4.988342639423653054e+03
4.988365861281517027e+03
4.988389082580369177e+03
4.988412303319810235e+03
4.988435523499439114e+03
4.988458743118858365e+03
4.988481962177665991e+03
4.988505180675466363e+03
4.988528398611860212e+03
4.988551615986448269e+03
4.988574832798834905e+03
4.988598049048621760e+03
4.988621264735415025e+03
4.988644479858815430e+03
4.988667694418429164e+03
4.988690908413858779e+03
4.988714121844712281e+03
4.988737334710593132e+03
4.988760547011110248e+03
4.988783758745866180e+03
4.988806969914471665e+03
4.988830180516530163e+03
4.988853390551652410e+03
4.988876600019445505e+03
4.988899808919518364e+03
4.988923017251478086e+03
4.988946225014936317e+03
4.988969432209501974e+03
4.988992638834785794e+03
4.989015844890397602e+03
4.989039050375949955e+03
4.989062255291052679e+03
4.989085459635317420e+03
4.989108663408357643e+03
4.989131866609787721e+03
4.989155069239217482e+03
4.989178271296262210e+03
4.989201472780534459e+03
4.989224673691650423e+03
4.989247874029225386e+03
4.989271073792872812e+03
4.989294272982207076e+03
4.989317471596848009e+03
4.989340669636409984e+03
4.989363867100508287e+03
4.989387063988763657e+03
4.989410260300791379e+03
4.989433456036209463e+03
4.989456651194637743e+03
4.989479845775694230e+03
4.989503039778997845e+03
4.989526233204168420e+03
4.989549426050827606e+03
4.989572618318593413e+03
4.989595810007089312e+03
4.989619001115934225e+03
4.989642191644751620e+03
4.989665381593162238e+03
4.989688570960790457e+03
4.989711759747257929e+03
4.989734947952187213e+03
4.989758135575203596e+03
4.989781322615929639e+03
4.989804509073991539e+03
4.989827694949012766e+03
4.989850880240618608e+03
4.989874064948437081e+03
4.989897249072091654e+03
4.989920432611209435e+03
4.989943615565417531e+03
4.989966797934343958e+03
4.989989979717615824e+03
4.990013160914860237e+03
4.990036341525707030e+03
4.990059521549784222e+03
4.990082700986721647e+03
4.990105879836149143e+03
4.990129058097695633e+03
4.990152235770992775e+03
4.990175412855670402e+03
4.990198589351359260e+03
4.990221765257692823e+03
4.990244940574301836e+03
4.990268115300817954e+03
4.990291289436876468e+03
4.990314462982107216e+03
4.990337635936145489e+03
4.990360808298625670e+03
4.990383980069180325e+03
4.990407151247445654e+03
4.990430321833056951e+03
4.990453491825647689e+03
4.990476661224855889e+03
4.990499830030315934e+03
4.990522998241665846e+03
4.990546165858540917e+03
4.990569332880580077e+03
4.990592499307421349e+03
4.990615665138701843e+03
4.990638830374059580e+03
4.990661995013132582e+03
4.990685159055563417e+03
4.990708322500989198e+03
4.990731485349049763e+03
4.990754647599387681e+03
4.990777809251640974e+03
4.990800970305451301e+03
4.990824130760462140e+03
4.990847290616313330e+03
4.990870449872648351e+03
4.990893608529107951e+03
4.990916766585337427e+03
4.990939924040978440e+03
4.990963080895675375e+03
4.990986237149072622e+03
4.991009392800812748e+03
4.991032547850543779e+03
4.991055702297907374e+03
4.991078856142551558e+03
4.991102009384122539e+03
4.991125162022264703e+03
4.991148314056626077e+03
4.991171465486852867e+03
4.991194616312593098e+03
4.991217766533493887e+03
4.991240916149204168e+03
4.991264065159371967e+03
4.991287213563646219e+03
4.991310361361675859e+03
4.991333508553109823e+03
4.991356655137598864e+03
4.991379801114792826e+03
4.991402946484345193e+03
4.991426091245902171e+03
4.991449235399117242e+03
4.991472378943643889e+03
4.991495521879131957e+03
4.991518664205234927e+03
4.991541805921604464e+03
4.991564947027894959e+03
4.991588087523758986e+03
4.991611227408852756e+03
4.991634366682827022e+03
4.991657505345337995e+03
4.991680643396040978e+03
4.991703780834591271e+03
4.991726917660643267e+03
4.991750053873854085e+03
4.991773189473879029e+03
4.991796324460376127e+03
4.991819458833002500e+03
4.991842592591414359e+03
4.991865725735269734e+03
4.991888858264226656e+03
4.991911990177944062e+03
4.991935121476080894e+03
4.991958252158294272e+03
4.991981382224247682e+03
4.992004511673596426e+03
4.992027640506003991e+03
4.992050768721129316e+03
4.992073896318633160e+03
4.992097023298178101e+03
4.992120149659423078e+03
4.992143275402033396e+03
4.992166400525668905e+03
4.992189525029993092e+03
4.992212648914669444e+03
4.992235772179359628e+03
4.992258894823728042e+03
4.992282016847438172e+03
4.992305138250154414e+03
4.992328259031542075e+03
4.992351379191266460e+03
4.992374498728991966e+03
4.992397617644384809e+03
4.992420735937110294e+03
4.992443853606834637e+03
4.992466970653224962e+03
4.992490087075947486e+03
4.992513202874672061e+03
4.992536318049063084e+03
4.992559432598789499e+03
4.992582546523520250e+03
4.992605659822924281e+03
4.992628772496669626e+03
4.992651884544427048e+03
4.992674995965863673e+03
4.992698106760652081e+03
4.992721216928459398e+03
4.992744326468960935e+03
4.992767435381824725e+03
4.992790543666720623e+03
4.992813651323323029e+03
4.992836758351302706e+03
4.992859864750332235e+03
4.992882970520083290e+03
4.992906075660232091e+03
4.992929180170446671e+03
4.992952284050404160e+03
4.992975387299778049e+03
4.992998489918240921e+03
4.993021591905469904e+03
4.993044693261137581e+03
4.993067793984920172e+03
4.993090894076493896e+03
4.993113993535532245e+03
4.993137092361714167e+03
4.993160190554714063e+03
4.993183288114209972e+03
4.993206385039879024e+03
4.993229481331398347e+03
4.993252576988444162e+03
4.993275672010698145e+03
4.993298766397834697e+03
4.993321860149534587e+03
4.993344953265477670e+03
4.993368045745341078e+03
4.993391137588805577e+03
4.993414228795551026e+03
4.993437319365259100e+03
4.993460409297607839e+03
4.993483498592279830e+03
4.993506587248955839e+03
4.993529675267317543e+03
4.993552762647047530e+03
4.993575849387825656e+03
4.993598935489337237e+03
4.993622020951263039e+03
4.993645105773287469e+03
4.993668189955092203e+03
4.993691273496363465e+03
4.993714356396783842e+03
4.993737438656035920e+03
4.993760520273806833e+03
4.993783601249780986e+03
4.993806681583644604e+03
4.993829761275080273e+03
4.993852840323776036e+03
4.993875918729418117e+03
4.993898996491692742e+03
4.993922073610286134e+03
4.993945150084885427e+03
4.993968225915178664e+03
4.993991301100853889e+03
4.994014375641597326e+03
4.994037449537097928e+03
4.994060522787044647e+03
4.994083595391126437e+03
4.994106667349034069e+03
4.994129738660453768e+03
4.994152809325077214e+03
4.994175879342593362e+03
4.994198948712694801e+03
4.994222017435069574e+03
4.994245085509410274e+03
4.994268152935408580e+03
4.994291219712754355e+03
4.994314285841141100e+03
4.994337351320258676e+03
4.994360416149802404e+03
4.994383480329463964e+03
4.994406543858935947e+03
4.994429606737911854e+03
4.994452668966084275e+03
4.994475730543149439e+03
4.994498791468799936e+03
4.994521851742730178e+03
4.994544911364636391e+03
4.994567970334212077e+03
4.994591028651152556e+03
4.994614086315155873e+03
4.994637143325914622e+03
4.994660199683127757e+03
4.994683255386489691e+03
4.994706310435698470e+03
4.994729364830450322e+03
4.994752418570445116e+03
4.994775471655376350e+03
4.994798524084945711e+03
4.994821575858850338e+03
4.994844626976788277e+03
4.994867677438458486e+03
4.994890727243559013e+03
4.994913776391791544e+03
4.994936824882853216e+03
4.994959872716445716e+03
4.994982919892268910e+03
4.995005966410023575e+03
4.995029012269410487e+03
4.995052057470128602e+03
4.995075102011881427e+03
4.995098145894369736e+03
4.995121189117297035e+03
4.995144231680363191e+03
4.995167273583272618e+03
4.995190314825726091e+03
4.995213355407428935e+03
4.995236395328081926e+03
4.995259434587389478e+03
4.995282473185056006e+03
4.995305511120785923e+03
4.995328548394282734e+03
4.995351585005252673e+03
4.995374620953397425e+03
4.995397656238425952e+03
4.995420690860040850e+03
4.995443724817949260e+03
4.995466758111856507e+03
4.995489790741468823e+03
4.995512822706494262e+03
4.995535854006639056e+03
4.995558884641608529e+03
4.995581914611111642e+03
4.995604943914855539e+03
4.995627972552548272e+03
4.995651000523898801e+03
4.995674027828614271e+03
4.995697054466404552e+03
4.995720080436976787e+03
4.995743105740042665e+03
4.995766130375310240e+03
4.995789154342488473e+03
4.995812177641289054e+03
4.995835200271421854e+03
4.995858222232595836e+03
4.995881243524524507e+03
4.995904264146917740e+03
4.995927284099485405e+03
4.995950303381941012e+03
4.995973321993996251e+03
4.995996339935362812e+03
4.996019357205752385e+03
4.996042373804878480e+03
4.996065389732453696e+03
4.996088404988192451e+03
4.996111419571806437e+03
4.996134433483009161e+03
4.996157446721515953e+03
4.996180459287040321e+03
4.996203471179297594e+03
4.996226482398001281e+03
4.996249492942865800e+03
4.996272502813607389e+03
4.996295512009942286e+03
4.996318520531585818e+03
4.996341528378251496e+03
4.996364535549659195e+03
4.996387542045522423e+03
4.996410547865559238e+03
4.996433553009487696e+03
4.996456557477024035e+03
4.996479561267885401e+03
4.996502564381788943e+03
4.996525566818454536e+03
4.996548568577598417e+03
4.996571569658941371e+03
4.996594570062198727e+03
4.996617569787093089e+03
4.996640568833341604e+03
4.996663567200665057e+03
4.996686564888782414e+03
4.996709561897411731e+03
4.996732558226275614e+03
4.996755553875096666e+03
4.996778548843589306e+03
4.996801543131480685e+03
4.996824536738488860e+03
4.996847529664334616e+03
4.996870521908742376e+03
4.996893513471432925e+03
4.996916504352126140e+03
4.996939494550548261e+03
4.996962484066418256e+03
4.996985472899460547e+03
4.997008461049400466e+03
4.997031448515958800e+03
4.997054435298859062e+03
4.997077421397826583e+03
4.997100406812583060e+03
4.997123391542856552e+03
4.997146375588368755e+03
4.997169358948844092e+03
4.997192341624009714e+03
4.997215323613590044e+03
4.997238304917310415e+03
4.997261285534897070e+03
4.997284265466074430e+03
4.997307244710570558e+03
4.997330223268109876e+03
4.997353201138422264e+03
4.997376178321232146e+03
4.997399154816266673e+03
4.997422130623253906e+03
4.997445105741920997e+03
4.997468080171996007e+03
4.997491053913207907e+03
4.997514026965284756e+03
4.997536999327952799e+03
4.997559971000944643e+03
4.997582941983985620e+03
4.997605912276806521e+03
4.997628881879137225e+03
4.997651850790706703e+03
4.997674819011245745e+03
4.997697786540484230e+03
4.997720753378151130e+03
4.997743719523978143e+03
4.997766684977696059e+03
4.997789649739036577e+03
4.997812613807730486e+03
4.997835577183507667e+03
4.997858539866101637e+03
4.997881501855244096e+03
4.997904463150667652e+03
4.997927423752104005e+03
4.997950383659284853e+03
4.997973342871944624e+03
4.997996301389815017e+03
4.998019259212630459e+03
4.998042216340123559e+03
4.998065172772028745e+03
4.998088128508080445e+03
4.998111083548010356e+03
4.998134037891555636e+03
4.998156991538448892e+03
4.998179944488425463e+03
4.998202896741222503e+03
4.998225848296570803e+03
4.998248799154210246e+03
4.998271749313874352e+03
4.998294698775299366e+03
4.998317647538220626e+03
4.998340595602374378e+03
4.998363542967499598e+03
4.998386489633330712e+03
4.998409435599605786e+03
4.998432380866061067e+03
4.998455325432433710e+03
4.998478269298462692e+03
4.998501212463884258e+03
4.998524154928438293e+03
4.998547096691861952e+03
4.998570037753892393e+03
4.998592978114271318e+03
4.998615917772734065e+03
4.998638856729023246e+03
4.998661794982876017e+03
4.998684732534031355e+03
4.998707669382230051e+03
4.998730605527212902e+03
4.998753540968717971e+03
4.998776475706486053e+03
4.998799409740258852e+03
4.998822343069775343e+03
4.998845275694779048e+03
4.998868207615008032e+03
4.998891138830206728e+03
4.998914069340114111e+03
4.998936999144471883e+03
4.998959928243025388e+03
4.998982856635512690e+03
4.999005784321679130e+03
4.999028711301264593e+03
4.999051637574013512e+03
4.999074563139670317e+03
4.999097487997973985e+03
4.999120412148672585e+03
4.999143335591506002e+03
4.999166258326220486e+03
4.999189180352557742e+03
4.999212101670264019e+03
4.999235022279082841e+03
4.999257942178758640e+03
4.999280861369035847e+03
4.999303779849661623e+03
4.999326697620375853e+03
4.999349614680931154e+03
4.999372531031067410e+03
4.999395446670532692e+03
4.999418361599072341e+03
4.999441275816432608e+03
4.999464189322360653e+03
4.999487102116601818e+03
4.999510014198903264e+03
4.999532925569011240e+03
4.999555836226672909e+03
4.999578746171638159e+03
4.999601655403651421e+03
4.999624563922460766e+03
4.999647471727816082e+03
4.999670378819461803e+03
4.999693285197149635e+03
4.999716190860627648e+03
4.999739095809642095e+03
4.999762000043944681e+03
4.999784903563281659e+03
4.999807806367403828e+03
4.999830708456061075e+03
4.999853609829001471e+03
4.999876510485975814e+03
4.999899410426733994e+03
4.999922309651024989e+03
4.999945208158600508e+03
4.999968105949209530e+03
4.999991003022604673e+03
5.000013899378536735e+03
5.000036795016754695e+03
5.000059689937011171e+03
5.000082584139056962e+03
5.000105477622645594e+03
5.000128370387525138e+03
5.000151262433450938e+03
5.000174153760173795e+03
5.000197044367447234e+03
5.000219934255022054e+03
5.000242823422650872e+03
5.000265711870088126e+03
5.000288599597086431e+03
5.000311486603397498e+03
5.000334372888775761e+03
5.000357258452976566e+03
5.000380143295750713e+03
5.000403027416854457e+03
5.000425910816040414e+03
5.000448793493063022e+03
5.000471675447676716e+03
5.000494556679637753e+03
5.000517437188698750e+03
5.000540316974616871e+03
5.000563196037145644e+03
5.000586074376040415e+03
5.000608951991057438e+03
5.000631828881952970e+03
5.000654705048480537e+03
5.000677580490399123e+03
5.000700455207463165e+03
5.000723329199428917e+03
5.000746202466053546e+03
5.000769075007094216e+03
5.000791946822307182e+03
5.000814817911449609e+03
5.000837688274278662e+03
5.000860557910551506e+03
5.000883426820027125e+03
5.000906295002462684e+03
5.000929162457614439e+03
5.000952029185241372e+03
5.000974895185103378e+03
5.000997760456957621e+03
5.001020625000560358e+03
5.001043488815675119e+03
5.001066351902058159e+03
5.001089214259468463e+03
5.001112075887665014e+03
5.001134936786407707e+03
5.001157796955455524e+03
5.001180656394571088e+03
5.001203515103510654e+03
5.001226373082037753e+03
5.001249230329908642e+03
5.001272086846886850e+03
5.001294942632730454e+03
5.001317797687202983e+03
5.001340652010063422e+03
5.001363505601072575e+03
5.001386358459994881e+03
5.001409210586586596e+03
5.001432061980614890e+03
5.001454912641835108e+03
5.001477762570014420e+03
5.001500611764912719e+03
5.001523460226292627e+03
5.001546307953915857e+03
5.001569154947545030e+03
5.001592001206943678e+03
5.001614846731872603e+03
5.001637691522097157e+03
5.001660535577380870e+03
5.001683378897483635e+03
5.001706221482171713e+03
5.001729063331206817e+03
5.001751904444354295e+03
5.001774744821377681e+03
5.001797584462041414e+03
5.001820423366107207e+03
5.001843261533343139e+03
5.001866098963510012e+03
5.001888935656374997e+03
5.001911771611703443e+03
5.001934606829257064e+03
5.001957441308805755e+03
5.001980275050109412e+03
5.002003108052937023e+03
5.002025940317053937e+03
5.002048771842223687e+03
5.002071602628214350e+03
5.002094432674792188e+03
5.002117261981721640e+03
5.002140090548769876e+03
5.002162918375703157e+03
5.002185745462288651e+03
5.002208571808291708e+03
5.002231397413480408e+03
5.002254222277622830e+03
5.002277046400484323e+03
5.002299869781832967e+03
5.002322692421435931e+03
5.002345514319061294e+03
5.002368335474476225e+03
5.002391155887448804e+03
5.002413975557748927e+03
5.002436794485142855e+03
5.002459612669398666e+03
5.002482430110285350e+03
5.002505246807572803e+03
5.002528062761028195e+03
5.002550877970420515e+03
5.002573692435519661e+03
5.002596506156095529e+03
5.002619319131915290e+03
5.002642131362749751e+03
5.002664942848368810e+03
5.002687753588542364e+03
5.002710563583039402e+03
5.002733372831629822e+03
5.002756181334084431e+03
5.002778989090174036e+03
5.002801796099669446e+03
5.002824602362339647e+03
5.002847407877956357e+03
5.002870212646289474e+03
5.002893016667112533e+03
5.002915819940193614e+03
5.002938622465306253e+03
5.002961424242220346e+03
5.002984225270708521e+03
5.003007025550541584e+03
5.003029825081492163e+03
5.003052623863331974e+03
5.003075421895832733e+03
5.003098219178767977e+03
5.003121015711907603e+03
5.003143811495027876e+03
5.003166606527896874e+03
5.003189400810290863e+03
5.003212194341980648e+03
5.003234987122742496e+03
5.003257779152344483e+03
5.003280570430563785e+03
5.003303360957173027e+03
5.003326150731944836e+03
5.003348939754653657e+03
5.003371728025073025e+03
5.003394515542976478e+03
5.003417302308139369e+03
5.003440088320335235e+03
5.003462873579337611e+03
