FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20050719.201",13570.98815299990,-0.3259217682588056,0.910367,-993.9520263671875,101171,1.24350
"r20051122.122",13696.69018599996,0.6210328615918428,0.975019,-20799.74804687500,103407,1.22197
"r20051122.123",13696.69089200022,3.426759196126881,0.945799,-20800.94335937500,101798,1.20738
"r20051122.124",13696.69159800000,1.765350582375731,1.01423,-20802.13281250000,105702,1.22204
"r20060709.282",13926.05435900018,-4.848565246981708,0.912897,3116.611083984375,100492,1.14325
"r20060709.283",13926.05510000000,-4.580691463760699,0.864776,3114.745117187500,96455,1.12567
"r20060709.284",13926.05587500008,-4.570331419162307,0.937502,3112.797119140625,97957,1.10952
"r20060905.133",13983.77718000021,0.04305459485203755,0.930129,-18311.56250000000,101427,1.27810
"r20060905.134",13983.77785099996,-1.994630695847079,0.885845,-18313.56054687500,93702,1.24907
"r20060905.135",13983.77852200018,-1.078485509115524,0.901444,-18315.55859375000,99028,1.23849
"r20061215.118",14084.69161699992,0.3569171144928731,1.08507,-13730.50585937500,72743,1.11401
"r20061215.119",14084.69372300012,1.550368333460682,0.996577,-13731.87695312500,72703,1.11608
"r20070824.276",14337.00154600013,0.1022030328486636,1.14308,-14961.46582031250,59676,1.18660
"r20080616.108",14633.93876399985,1.498694711402644,1.15107,12366.34570312500,45037,1.10022
"r20080617.112",14634.90130200004,1.252639509511748,1.10543,12099.71972656250,50099,1.14820
"r20080618.128",14635.92789300019,3.694803715600263,1.12680,11660.75878906250,48385,1.15642
"r20080619.147",14637.04535399983,1.020850102861451,1.07782,10936.71582031250,47272,1.09634
"r20080620.137",14637.93477299996,2.274812138545083,0.963255,10893.87695312500,49051,1.12699
"r20080621.110",14638.89488800010,3.355532242521772,0.936662,10624.37109375000,55520,1.11216
"r20080622.143",14639.98918400006,3.783104995428853,1.02214,9970.725585937500,51671,1.07819
"r20080623.107",14640.96444799984,7.014738734331234,0.949971,9662.008789062500,46347,1.10650
"r20080624.113",14641.94696700014,6.352433891047474,0.935693,9327.674804687500,49616,1.10287
"r20080626.123",14644.08271199977,-1.888242979377186,1.02200,8144.702148437500,50945,1.06410
"r20080810.104",14688.87521500001,-1.351898434417649,1.05299,-9763.484375000000,50793,1.11018
"r20080811.149",14690.03225999977,-2.666749418681690,1.28269,-10543.29101562500,48575,1.09578
"r20090413.151",14935.12547700014,-2.346694327595770,1.13757,24871.11718750000,44414,1.11505
"r20100502.108",15319.10298499977,-3.320993482736313,1.18852,23761.09960937500,49827,1.14710
"r20110526.158",15708.13599700015,4.192225233919878,1.17295,18850.84570312500,47842,1.13361
"r20110609.168",15722.10265700007,3.027370250684328,1.16091,14633.30078125000,75078,1.13039
"r20111007.66",15841.73742400017,4.330077262011343,1.17960,-24486.07617187500,47836,1.13003
"r20130825.95",16529.85215200018,3.394272989062031,1.10824,-15086.54003906250,49327,1.09361
"r20140709.81",16847.89755100012,-9.506193738942201,1.15692,3604.197021484375,47209,1.10634
"r20140809.75",16878.84358600015,-3.715709741043504,1.28691,-9057.197265625000,46320,1.14692
"r20150801.74",17235.93417199980,-0.4071980284106829,1.10388,-6006.228027343750,52291,1.12646
"r20150929.72",17294.73209400009,-2.292584938739864,1.04967,-23497.31835937500,46868,1.14066
"r20170924.62",18020.70119399996,0.8188655517353709,1.11513,-22686.91015625000,50318,1.15279
"r20171108.68",18065.68188000005,2.477445125744708,1.18813,-23538.30859375000,52936,1.14068
"r20180625.120",18295.13857100019,6.985198584738820,1.02046,8605.106445312500,50634,1.09889
"r20180629.125",18299.13506999984,0.7982526381842265,1.07912,7045.556152343750,52410,1.09864
"r20180702.96",18302.02522799978,-2.243773630492456,1.23873,6113.863769531250,50327,1.06576
