FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20070627.175",14278.98100299994,-0.1411585547052780,1.00106,-7382.242187500000,70623,1.04731
"r20070704.162",14285.98822999978,-3.856402093900059,1.09981,-10504.54296875000,70138,1.05766
"r20070713.146",14294.86067199986,1.120062662333810,1.04913,-13946.31347656250,69094,1.12802
"r20070723.138",14304.82976299990,0.1899534957959403,0.984948,-17717.68164062500,71558,1.14299
"r20070723.139",14304.83066600002,-3.366239178957706,1.10001,-17720.49023437500,70506,1.13740
"r20070724.141",14305.84011999983,2.163158929888482,1.02979,-18108.97656250000,70184,1.16657
"r20070724.142",14305.84096499998,1.589325270619980,1.07290,-18111.58593750000,69676,1.14352
"r20070725.129",14306.84064899990,-1.305069347907803,1.10671,-18464.47460937500,70513,1.07269
"r20070725.130",14306.84172500018,0.6048011012817511,0.992717,-18467.78515625000,70075,1.06491
"r20070726.162",14307.87926500011,-2.149786603301898,1.00614,-18928.45507812500,71751,1.08985
"r20070726.163",14307.88022600021,-2.119348474601018,1.16407,-18931.22460937500,69500,1.08816
"r20070727.148",14308.85826600017,-0.4834383691826716,1.13338,-19209.57617187500,69929,1.07940
"r20070727.149",14308.85936499992,-2.566606171450317,1.02125,-19212.85546875000,69356,1.08262
"r20070728.144",14309.84116599988,-0.8824732947907350,0.931203,-19495.96289062500,68737,1.11341
"r20070728.145",14309.84205699991,-1.274594530207310,0.984494,-19498.66796875000,71447,1.13718
"r20070729.141",14310.83495499985,2.777310418175276,1.01784,-19809.92773437500,70775,1.14035
"r20070729.142",14310.83583500003,0.6999850308137567,0.916264,-19812.60351562500,70840,1.13780
"r20070730.140",14311.82867400022,-3.035278633547826,0.965528,-20118.55273437500,71193,1.13043
"r20070730.141",14311.82956499979,-3.902860374765652,1.02229,-20121.26757812500,72148,1.14217
"r20070731.142",14312.82492600009,0.09137177539176378,1.01947,-20429.82031250000,67123,1.16719
"r20070731.143",14312.82582900021,0.8145953689833760,1.04926,-20432.56640625000,71029,1.24629
"r20070801.140",14313.82905900013,1.460293523628707,1.02644,-20759.92187500000,69653,1.19189
"r20070801.141",14313.82990399981,-0.3394117007455506,1.00098,-20762.47070312500,70516,1.20217
"r20070802.143",14314.85263299989,-1.176377966932861,1.01557,-21142.00195312500,71315,1.14247
"r20070802.144",14314.85386000015,0.5421396750271583,0.954151,-21145.54687500000,71793,1.17032
"r20080514.161",14601.01997199981,-0.1736927125381484,1.13815,12426.51074218750,68994,1.15485
"r20080616.99",14633.89613399981,-5.688098257919408,1.24920,-2362.354980468750,45353,1.08087
"r20080720.157",14667.96148400009,-1.587784418081164,1.06378,-17235.45507812500,68539,1.07946
"r20080725.143",14672.91331900004,-0.7088244982971119,1.01414,-18918.72070312500,68931,1.13815
"r20080726.145",14673.93352100020,0.7094563425583047,1.10622,-19316.04882812500,73166,1.12896
"r20090711.154",15023.92105099978,-2.086042925490496,1.04050,-13489.52734375000,72228,1.08434
"r20090711.155",15023.92245100019,-3.064819740747510,1.03211,-13493.64062500000,72315,1.08692
"r20090711.156",15023.92357400013,-0.7913331434280622,1.12555,-13496.92968750000,73916,1.11003
"r20090830.66",15073.72660600021,0.1604008703746871,1.25324,-26950.77929687500,46739,1.06153
"r20090831.61",15074.72105300007,1.964115037534583,1.21700,-27044.16015625000,46214,1.15750
"r20090901.60",15075.72019900009,-3.741648024314429,1.06941,-27143.49804687500,47595,1.17849
"r20090902.57",15076.71750500007,-1.780021575375144,1.21306,-27230.18359375000,45989,1.14195
"r20090902.62",15076.72742300015,-0.9810951177156255,1.13227,-27258.24414062500,47856,1.13238
"r20090903.60",15077.72124399990,-7.659752959935105,1.20149,-27327.66992187500,48039,1.10756
"r20090904.63",15078.72052800003,-4.461800987864521,1.09756,-27405.15429687500,47373,1.06568
"r20100201.84",15229.17422399996,-3.875541171139602,1.23381,22567.14648437500,48891,1.12849
"r20100201.85",15229.17504600016,0.2469938908144229,1.10563,22565.66992187500,46169,1.10656
"r20100201.86",15229.17586799990,-3.348057133761358,1.07582,22564.18750000000,45193,1.13147
"r20100203.185",15231.14206899982,-1.547985536299763,1.21007,23197.55078125000,46530,1.07135
"r20100203.186",15231.14365400001,-4.239941715039095,1.11017,23195.19921875000,47118,1.07968
"r20100203.187",15231.14518200001,-1.365433059663772,1.14500,23192.90429687500,47860,1.06966
"r20100305.252",15261.10783800017,-2.292183649556364,1.20610,28175.72265625000,47315,1.10404
"r20100330.192",15286.04200900020,-2.473548907138479,1.29294,26691.66796875000,47902,1.06426
"r20100330.193",15286.04309700010,0.8075861591515832,1.19715,26689.00195312500,48238,1.07960
"r20100330.194",15286.04404699989,0.1511840524457853,1.21857,26686.66796875000,47263,1.07539
"r20100427.178",15313.98013800010,-0.3256209399718557,1.16696,19442.72265625000,46852,1.10040
"r20100427.179",15313.98092499981,-3.273135067226590,1.14149,19440.56054687500,45552,1.08655
"r20100427.180",15313.98183899978,-2.117935990108734,1.21051,19438.04492187500,47540,1.09933
"r20100503.128",15320.03051500022,-1.749313651655342,1.13004,17101.36132812500,45971,1.10655
"r20100503.129",15320.03133699996,-2.544858608140657,1.10655,17098.80078125000,46852,1.11314
"r20100503.130",15320.03213600023,1.532669443894349,1.11773,17096.30859375000,46390,1.11900
"r20100727.97",15404.83090300020,-2.171446922766506,1.03506,-19188.58984375000,49937,1.10884
"r20100728.88",15405.80950899981,-1.730763963649203,1.00358,-19461.00195312500,48312,1.14958
"r20100728.89",15405.81021500006,0.4650786427044409,1.05914,-19463.17968750000,48164,1.14733
"r20100728.90",15405.81092099985,2.619544062824218,0.852379,-19465.35937500000,46257,1.16232
"r20100825.67",15433.72044100007,-1.310706255659653,1.09555,-26212.72265625000,45975,1.12007
"r20100827.62",15435.72153799981,-4.428988419258872,1.20476,-26510.83984375000,45912,1.11087
"r20100827.63",15435.72229100019,-1.753982316220288,1.17469,-26513.01171875000,48385,1.11578
"r20100827.64",15435.72304299986,-0.3395600460357286,1.12633,-26515.18554687500,48644,1.11126
"r20100831.80",15439.72101899981,-3.065100071324707,1.16782,-27014.25781250000,48807,1.18179
"r20100831.81",15439.72173599992,-1.442842809878258,1.10334,-27016.31054687500,46029,1.15379
"r20100831.82",15439.72248899983,-0.4294937703012920,1.05701,-27018.46093750000,46493,1.15301
"r20101002.69",15471.71477199998,-5.642208130881272,1.07413,-26436.64062500000,45741,1.10951
"r20101002.70",15471.71553600021,-4.751851644553170,1.10887,-26438.29882812500,48073,1.10077
"r20101002.71",15471.71627700003,-8.269278314718946,1.02261,-26439.90234375000,46959,1.11799
"r20101017.41",15486.69113900000,2.895939480403278,1.17747,-23307.56835937500,46626,1.15723
"r20101017.42",15486.69207599992,-1.817254714723049,1.15529,-23309.31640625000,45657,1.15955
"r20101017.43",15486.69289800012,3.250339842657695,1.16738,-23310.84179687500,46893,1.16054
"r20110214.133",15607.15645800019,-0.9386623356333530,1.22180,25768.53125000000,46847,1.12768
"r20110214.134",15607.15740700020,-0.2701313523946709,1.22359,25766.57226562500,46234,1.12675
"r20110214.135",15607.15822899994,-2.362798228052100,1.18980,25764.86718750000,45785,1.12540
"r20110526.152",15708.12995600002,1.068148079685512,1.31215,7163.601074218750,43636,1.15066
"r20110526.153",15708.13103199983,2.995914569706775,1.24105,7161.312011718750,44466,1.14471
"r20110526.154",15708.13208599994,0.7996636829261945,1.22165,7159.087890625000,43602,1.15142
"r20120305.146",15992.10294099990,-0.7670658661613601,1.21621,28197.04492187500,45948,1.12740
"r20120806.106",16145.81530399993,-4.564184966889570,1.21638,-22423.31250000000,47783,1.10214
"r20130912.68",16547.71069800016,-3.735787741316500,1.23741,-27760.80078125000,45704,1.11036
"r20131019.79",16584.69800599990,-5.166957453307418,1.19149,-22735.97851562500,46928,1.10624
"r20140722.66",16860.87263099989,-2.769116837898551,1.21478,-17556.89453125000,45881,1.09598
"r20150207.158",17061.14771800023,-2.057677192336911,1.12863,24165.06445312500,47636,1.09714
"r20150711.69",17214.77286399994,-2.293256743095624,1.31820,-12835.62402343750,45769,1.09902
"r20150802.67",17236.74388300022,-3.273998438180662,1.21066,-20808.65429687500,50355,1.11581
"r20160711.62",17580.96690799994,-7.682035967372739,1.16962,-13738.41113281250,46839,1.09156
"r20170513.113",17887.13965500006,-2.375260231756805,1.12047,12637.12988281250,48950,1.10861
"r20170922.58",18018.70186500018,-3.250311062663286,1.22148,-27478.77343750000,46629,1.10973
"r20180509.79",18248.00537799997,-1.141957885711854,1.45388,14818.52246093750,30931,1.08794
"r20180509.80",18248.00887400005,-4.349658232200909,1.18418,14807.58593750000,47354,1.11134
"r20180509.81",18248.01181400008,-4.544243245781388,1.95490,14798.36718750000,10152,1.03930
"r20180623.61",18292.90639699996,6.616688195849065,1.07717,-5407.250000000000,46949,1.08849
