FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20080826.210",14705.09821699979,0.6186755751535067,1.00760,27125.21484375000,75012,1.09092
"r20080908.230",14718.09892999986,-0.2206274085455462,1.13386,28356.32031250000,53679,1.08670
"r20080909.199",14719.10670999996,1.849467001368865,1.10231,28378.63281250000,49897,1.11862
"r20080910.218",14720.10296100006,-0.9051881887110333,1.23121,28413.64453125000,50189,1.09921
"r20080911.227",14721.12203799980,1.890730970808917,1.18943,28397.46093750000,48058,1.11968
"r20080912.215",14722.13371999981,2.101926454076002,1.17685,28386.01367187500,47757,1.06774
"r20080913.218",14723.14523900021,5.636242687906609,1.20404,28366.26171875000,54527,1.10160
"r20080914.216",14724.14723100001,1.424158979605835,1.19366,28358.19921875000,55068,1.10446
"r20080915.208",14725.09771500016,1.290314865576779,1.19501,28446.99414062500,48272,1.09204
"r20080917.199",14727.15158900013,1.446915514980645,1.03057,28291.62695312500,55430,1.09553
"r20080918.202",14728.15300300019,4.959148580524484,1.07007,28254.24218750000,50869,1.12271
"r20081219.183",14819.94288299978,0.9576668928520924,1.26940,-3166.409912109375,71610,1.15672
"r20081220.161",14821.01805600012,-1.939777643970586,1.18132,-3856.208007812500,77417,1.15761
"r20081222.197",14822.96086499980,-1.663998361886428,1.11666,-4738.551757812500,81365,1.17067
"r20090413.69",14934.74560299981,1.421101676334501,1.30478,-24752.17187500000,47495,1.14132
"r20090830.158",15074.14283100003,-2.207021868537790,1.21729,27533.96484375000,53788,1.11667
"r20090902.158",15077.14573499979,-1.192778467918718,1.01057,27835.44335937500,58001,1.18266
"r20090903.179",15078.14719300019,-4.485730986771870,1.22663,27919.82812500000,44993,1.17246
"r20090904.133",15079.06650299998,-1.998100303160186,1.14292,28134.56250000000,50725,1.11614
"r20090906.148",15081.07392399991,6.270878310867364,1.21392,28264.80664062500,44074,1.12404
"r20090906.186",15081.14705599984,5.452387144719964,1.23517,28136.58007812500,47086,1.12219
"r20090908.159",15083.14788000006,-1.406913798020966,1.08904,28241.73632812500,54279,1.09012
"r20090910.152",15085.10492799990,-0.6447411278413924,1.11747,28401.32031250000,53807,1.16197
"r20091005.140",15110.04956900002,3.636045966650427,2.61530,26648.27539062500,8822,1.05798
"r20091005.141",15110.07525399979,3.218015015839816,1.35805,26592.80859375000,37857,1.10287
"r20091029.213",15134.06564800022,-0.9430019412693582,1.35102,20182.96875000000,35931,1.12957
"r20091030.208",15135.06309900014,-2.412958582326247,1.15267,19833.61132812500,57053,1.15516
"r20091206.140",15172.11325700022,2.830751814319999,1.42195,3202.885009765625,51389,1.12407
"r20100102.138",15198.92554700002,-2.519077265827242,1.24582,-9977.561523437500,49306,1.18544
"r20100102.139",15198.92614899995,-3.020564187602368,1.19464,-9979.055664062500,59893,1.19128
"r20100102.140",15198.92672799993,-2.926283826517128,1.23584,-9980.491210937500,56935,1.15606
"r20100505.69",15321.71850100020,3.505446627738365,1.25180,-17792.42578125000,49020,1.14491
"r20100804.122",15413.13241499988,0.3364690783302962,1.20219,21962.03515625000,52500,1.10162
"r20100831.162",15440.12483000010,1.860708702055014,1.04655,27647.51953125000,56750,1.14633
"r20110313.65",15633.71431400022,-1.802751536564955,1.16018,-28743.71289062500,52394,1.21130
"r20110314.64",15634.71214699978,-2.744179722153490,1.14038,-28735.71289062500,56081,1.22222
"r20110316.62",15636.71457199985,-4.575992288094454,1.17837,-28708.09179687500,61787,1.31824
"r20110902.140",15807.13194799982,-4.867970436809546,1.27024,27829.28515625000,51100,1.08413
"r20110904.166",15809.14821100002,-3.476977304051573,1.06473,27970.82031250000,52305,1.12854
"r20110905.158",15810.15008600010,-0.4362701014891748,1.22169,28040.75585937500,53442,1.10601
"r20110906.154",15811.14626700012,7.328932632296159,1.15448,28113.84765625000,49279,1.15421
"r20110907.158",15812.14560899977,-0.5500288063004533,1.08367,28173.00390625000,53213,1.11698
"r20110910.125",15815.14865700016,1.541663397294876,1.15227,28294.14843750000,45896,1.11899
"r20110921.213",15826.06921199989,-0.4623935258998273,0.898990,28325.25390625000,81564,1.10523
"r20110921.214",15826.06982500013,0.1458586666840898,1.07090,28324.10742187500,82935,1.11610
"r20110921.215",15826.07046200009,-0.4347447144668717,0.949442,28322.91601562500,83689,1.10770
"r20110921.216",15826.07108699996,-1.587534452619579,1.05284,28321.74218750000,73812,1.12781
"r20110921.217",15826.07172399992,3.903925286734292,1.03379,28320.54687500000,82119,1.11433
"r20110921.218",15826.07236000011,3.967677000364656,1.07158,28319.34765625000,76039,1.11573
"r20111005.236",15840.08157500019,2.229168955027354,1.09785,26672.13867187500,81992,1.13610
"r20111005.237",15840.08220000006,-0.04489870338668034,1.05221,26670.74414062500,77021,1.10652
"r20111005.238",15840.08281299984,-0.8565029994148281,1.06003,26669.37695312500,81918,1.09169
"r20111005.239",15840.08346100012,-3.982593252806866,1.04978,26667.93164062500,79567,1.08816
"r20111005.240",15840.08412100002,-0.7762672758635301,1.04884,26666.45703125000,79347,1.08137
"r20111005.241",15840.08473500004,-1.123387888185274,1.16286,26665.08593750000,71807,1.11272
"r20111006.191",15841.01804600004,2.982939836750690,1.16929,26626.96679687500,75926,1.09712
"r20111006.192",15841.01874099998,0.9976676014348911,1.06197,26625.64062500000,73402,1.09117
"r20111006.193",15841.01943500014,0.1466083482005853,1.12246,26624.30859375000,74341,1.09835
"r20111006.194",15841.02013000008,-1.371596381409828,1.08143,26622.97460937500,76815,1.10229
"r20111006.195",15841.02083599987,0.3474999145278446,1.13170,26621.61328125000,76527,1.08020
"r20111006.196",15841.02156500006,0.3177233882710802,1.02417,26620.20507812500,74740,1.08757
"r20111017.211",15852.15727399988,-3.817076733996952,1.21607,23867.00781250000,51130,1.14014
"r20111109.190",15875.08074499993,-2.613948405699354,1.17335,16125.94921875000,78382,1.17672
"r20111109.191",15875.08135800017,-6.173104425122659,1.26768,16124.48730468750,75684,1.16046
"r20111109.192",15875.08197099995,-5.003648672973355,1.11126,16123.02734375000,81695,1.17606
"r20111109.193",15875.08258499997,-3.126940294876334,1.18815,16121.56835937500,82905,1.18225
"r20111109.194",15875.08319800021,-3.945237967763781,1.12143,16120.11132812500,80949,1.17156
"r20111109.195",15875.08382300008,-1.893919055422415,1.09290,16118.62890625000,78439,1.15354
"r20111110.211",15875.97984400019,-1.513827245665365,1.11633,15962.32910156250,80521,1.24744
"r20111110.212",15875.98044600012,-4.797692692766830,1.23439,15960.85351562500,79423,1.24565
"r20111110.213",15875.98107099999,-6.554119038255109,1.16822,15959.32226562500,85384,1.25373
"r20111110.214",15875.98167200014,-2.829159419847858,1.08173,15957.84472656250,78845,1.22547
"r20111110.215",15875.98227400007,-7.105704881378983,1.16687,15956.36718750000,80258,1.21872
"r20111110.216",15875.98289899994,-4.473862873304725,1.14298,15954.83105468750,78338,1.20316
"r20111111.164",15876.95425800001,-5.131551238276316,1.14376,15605.35546875000,80431,1.21676
"r20111111.165",15876.95488299988,-3.914305130916649,1.21435,15603.88378906250,80229,1.17600
"r20111111.166",15876.95549699990,-5.108774195880560,1.14859,15602.43652343750,75831,1.15670
"r20111111.167",15876.95609800005,-4.340474525602133,1.17130,15601.01562500000,82328,1.20388
"r20111111.168",15876.95671200007,-6.356411707708688,1.13897,15599.56542968750,80377,1.20523
"r20111111.169",15876.95733699994,-3.040345952490799,1.24410,15598.08496093750,78316,1.17715
"r20111215.216",15911.09996199980,-2.284393151179287,1.03076,-1075.426025390625,78201,1.18537
"r20111215.217",15911.10058700014,-0.7498242007404965,1.18250,-1076.348999023438,79560,1.15374
"r20111215.218",15911.10121200001,0.1393622680279760,1.13653,-1077.267944335938,74998,1.15538
"r20111215.219",15911.10184800019,-2.567017170918833,1.10265,-1078.198974609375,80171,1.16030
"r20111215.220",15911.10246200021,-2.716692729443286,1.10138,-1079.090942382812,73798,1.16564
"r20111215.221",15911.10307499999,1.298615669038657,1.02616,-1079.979003906250,79885,1.16492
"r20111216.153",15911.85994799994,-0.5926149040027795,1.11758,-1029.964965820312,79966,1.20804
"r20111216.154",15911.86052600015,-1.704974257747259,1.02679,-1031.380004882812,80097,1.26863
"r20111216.155",15911.86110500013,0.06118635979905740,1.06189,-1032.797973632812,77631,1.22492
"r20111216.156",15911.86169499997,-2.363209540040374,1.08801,-1034.244995117188,88867,1.28669
"r20111216.157",15911.86228600005,0.3379074298403122,1.02537,-1035.693969726562,84236,1.25374
"r20111216.158",15911.86288700020,-1.927616022379827,0.978425,-1037.173950195312,91781,1.28630
"r20111217.138",15912.84541800013,-2.298308313875450,1.05417,-1505.119018554688,76270,1.21498
"r20111217.139",15912.84601899981,0.8882718815346440,1.01607,-1506.551025390625,83510,1.24013
"r20111217.140",15912.84660999989,0.9967179406060538,1.08379,-1507.958007812500,82459,1.22668
"r20111217.141",15912.84720000019,-0.04237616088927787,1.05514,-1509.366943359375,84061,1.23688
"r20111217.142",15912.84792899992,-2.477055837735292,1.05158,-1511.109985351562,81673,1.21042
"r20111217.143",15912.84850799991,-3.546329984303789,1.04116,-1512.495971679688,83899,1.22661
"r20120214.132",15971.79884500010,-3.796931652265414,1.13626,-25637.64257812500,85837,1.23488
"r20120214.133",15971.79944700003,-0.3735873947941855,1.12095,-25639.00781250000,79057,1.24191
"r20120214.134",15971.80004800018,-2.307998158284590,1.20145,-25640.37109375000,81658,1.26615
"r20120214.135",15971.80067300005,1.672939772291187,1.11374,-25641.78710937500,80803,1.22639
"r20120214.136",15971.80128700007,-1.370525636111893,1.08358,-25643.17578125000,82440,1.26247
"r20120214.137",15971.80189999985,-3.557107172453470,1.15555,-25644.56250000000,78473,1.18525
"r20120402.116",16019.71592799993,-1.791448486580748,1.53100,-26981.25976562500,48357,1.37768
"r20120407.135",16024.75098299980,2.951576313979331,1.25782,-26079.89843750000,71756,1.19058
"r20120407.136",16024.75300899986,-2.186758544582176,1.30658,-26082.10156250000,71309,1.19930
"r20120407.137",16024.75490699988,-3.084772582535862,1.28341,-26084.12304687500,72116,1.20665
"r20120408.101",16025.75276099984,2.791690188798100,1.30786,-25870.80664062500,72367,1.21376
"r20120409.115",16026.74173900019,0.1659842428555294,1.18044,-25641.14062500000,76323,1.14609
"r20120409.116",16026.74254899984,0.6763471649288135,1.18217,-25642.04492187500,74501,1.14066
"r20120409.117",16026.74333600001,-1.896975269821439,1.19587,-25642.91796875000,73908,1.15076
"r20120409.118",16026.74473700020,2.020613456573301,1.19688,-25644.45312500000,72617,1.14063
"r20120409.119",16026.74676200002,-1.352604088159524,1.16357,-25646.64062500000,74026,1.14496
"r20120824.174",16164.14951100014,-0.2419137445257178,1.23872,26736.39062500000,52205,1.08914
"r20121007.181",16208.15603499999,0.4754898130212668,1.03592,26014.53515625000,52858,1.13445
"r20130825.179",16530.14184499998,1.553421075914751,1.10527,26859.77539062500,58147,1.08249
"r20130830.33",16535.13633499993,2.289298752541370,1.15389,27559.49218750000,56123,1.13852
"r20140118.194",16675.90961899981,1.796323072478998,1.24152,-17130.02539062500,84362,1.25994
"r20140118.195",16675.91020900011,1.137833705758169,1.15104,-17131.36328125000,77491,1.32129
"r20140118.196",16675.91080000019,0.2916801203580803,1.12099,-17132.69921875000,80171,1.27091
"r20140118.197",16675.91141299997,-1.448514731664659,1.12434,-17134.08789062500,92250,1.32871
"r20140118.198",16675.91214200016,-1.944882266276579,1.14116,-17135.73046875000,90450,1.29539
"r20140118.199",16675.91273200000,-0.4041403758769206,1.05519,-17137.06054687500,88723,1.32465
"r20140910.171",16911.10197299998,1.546517092619325,1.22469,28406.57812500000,54630,1.13297
"r20150205.87",17058.85796999978,4.725703357009479,1.19265,-23401.20117187500,58061,1.15464
"r20150925.172",17291.15243900008,6.411773949171936,1.13445,27857.33007812500,60008,1.18052
"r20151113.91",17339.94291000022,-0.3974807343820714,1.12431,14811.45117187500,49918,1.13062
"r20151228.116",17384.94769500010,0.9337931131167778,1.26449,-7300.623046875000,52798,1.13642
"r20161120.87",17712.94877699995,1.319374990918902,1.29248,11321.39257812500,36500,1.10606
"r20161125.106",17717.92212599982,-0.8304654223217760,1.31391,9016.200195312500,47187,1.09701
"r20161125.107",17717.92387400009,3.168190410194960,1.18109,9011.907226562500,47994,1.08654
"r20170112.84",17765.86875500018,-0.4498778826861667,1.30388,-14555.60058593750,53921,1.14876
"r20170906.150",18003.13993299985,1.360378975205052,1.18859,28162.89453125000,54162,1.18402
