FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20090606.60",14988.73309799982,-1.860498167899011,1.38264,-19461.04296875000,45674,1.02876
"r20091004.122",15109.14270999981,-3.227724069321994,1.43820,28762.43750000000,45532,1.08003
"r20091206.141",15172.11368500022,-5.654897421013345,1.64745,19631.25195312500,46305,1.10310
"r20091222.178",15188.03800600022,13.15776936016816,1.63044,12793.80175781250,47127,1.13688
"r20091231.151",15196.82661900017,-3.113339659742948,1.48571,8887.697265625000,45706,1.08092
"r20100403.71",15289.72506600013,1.609467946879509,1.57065,-28558.81445312500,48314,1.22459
"r20100425.85",15311.74321400002,1.234154518802178,1.40190,-29188.56054687500,47073,1.09435
"r20100426.118",15312.81984600006,-0.5685191366448237,1.48129,-29248.61328125000,46120,1.07192
"r20100523.126",15339.80225600023,1.795238987552821,1.34835,-24200.85546875000,78246,1.04371
"r20100528.63",15344.74041699991,-7.804724387571531,1.83351,-22656.03320312500,24176,1.03169
"r20111008.136",15843.07528400002,-4.321101871407990,1.38903,29262.00976562500,44951,1.10046
"r20111209.157",15904.92252499983,-13.26284448007155,1.57764,19112.24804687500,48672,1.14576
"r20120924.164",16195.15016099997,-5.411626661972093,1.39843,27148.18554687500,46153,1.11631
"r20130127.125",16319.84209399996,-2.254693684459927,1.45262,-5370.698242187500,47801,1.07910
"r20130221.71",16344.86983599979,0.6071247888916087,1.47131,-17430.79882812500,49083,1.12647
"r20131022.229",16588.13848200021,-7.073381107080536,1.37900,29623.46093750000,47452,1.11563
"r20131118.255",16615.16768300021,-2.359076341933360,1.21231,25479.73437500000,46794,1.09672
"r20150205.77",17058.73784099985,-3.493178053152135,1.50549,-9430.896484375000,48453,1.05729
"r20160127.75",17414.75820899988,2.101732253303942,1.40711,-4764.888183593750,57042,1.07607
"r20161123.101",17716.01552399993,-3.463218871786182,1.36251,24415.40820312500,48868,1.10928
"r20170220.107",17804.93522700015,0.4485297491602331,1.70363,-17144.81054687500,48003,1.05095
"r20170927.141",18024.14996800013,-3.450534569610113,1.54519,27696.63281250000,47345,1.11654
"r20171108.117",18066.07829499990,-1.120046070507897,1.40127,27971.80078125000,46722,1.12886
"r20180322.85",18199.80993299978,-2.814563492767899,1.70163,-26705.68945312500,47897,1.10678
