FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20051120.122",13694.70369799994,-1.419267855523856,0.940183,-8554.429687500000,102038,1.22681
"r20051120.195",13694.85343899997,-3.386206500930722,0.942765,-8794.977539062500,100337,1.20959
"r20051120.196",13694.85478099994,-3.707464750818289,0.955941,-8796.840820312500,101519,1.21252
"r20051120.197",13694.85615900019,-2.429348648342994,0.909621,-8798.742187500000,102138,1.19538
"r20051121.180",13695.85576999979,-1.910029869251886,1.01327,-9067.022460937500,101449,1.22034
"r20051121.181",13695.85710099991,-5.368348912126038,0.885716,-9068.829101562500,99515,1.22252
"r20051121.182",13695.85839799978,-3.847678455175185,0.911445,-9070.579101562500,101651,1.24843
"r20051122.132",13696.71316399984,-2.067920841797495,0.990793,-9107.409179687500,101764,1.21352
"r20051122.133",13696.71447099978,-1.540789659833788,0.913280,-9109.565429687500,101672,1.19600
"r20051122.134",13696.71579100005,-3.046807503149353,0.915367,-9111.743164062500,101305,1.21235
"r20051220.160",13724.80264799995,-2.562650835921005,1.05502,-15349.41699218750,101017,1.19656
"r20051220.161",13724.80454599997,-0.2771001975988554,0.954301,-15351.46484375000,100845,1.20576
"r20051220.162",13724.80610800022,-4.181188834464137,1.08534,-15353.13281250000,100898,1.18120
"r20060111.136",13746.77820699988,-1.925837783013776,1.00693,-17625.62500000000,101296,1.15567
"r20060111.137",13746.78083499987,-1.452415741685073,0.996901,-17627.43945312500,102133,1.16019
"r20060111.138",13746.78355399985,-2.176281097061974,0.985224,-17629.26171875000,103437,1.15137
"r20060113.126",13748.73793100007,-3.826460378834497,1.02519,-17672.80859375000,100807,1.15758
"r20060113.127",13748.73952799989,0.07393235536171971,0.998015,-17674.31054687500,99798,1.17243
"r20060113.128",13748.74104399979,0.6337061758642903,0.998151,-17675.72265625000,100394,1.16653
"r20060114.133",13749.75346199982,-0.1754843405876727,1.00024,-17719.25781250000,101665,1.15911
"r20060114.134",13749.75559200021,-0.8437705853059470,1.01979,-17720.96875000000,102803,1.15724
"r20060114.135",13749.75804500002,-1.347992300073770,1.05829,-17722.89843750000,101450,1.15253
"r20060115.135",13750.75025600009,-2.331134188985018,0.947718,-17744.10742187500,101647,1.18993
"r20060115.136",13750.75170199992,-0.3851292872526244,1.03327,-17745.27148437500,101702,1.20049
"r20060115.137",13750.75313699991,-1.713908323611264,0.965392,-17746.41015625000,101095,1.18555
"r20060116.131",13751.73707300005,-1.473603503558323,0.998283,-17755.44335937500,98355,1.19971
"r20060116.132",13751.73891300010,-0.9865431986774951,0.925213,-17757.04882812500,99777,1.19726
"r20060116.133",13751.74112300016,-0.5459515414760148,1.06851,-17758.94726562500,99075,1.17408
"r20060117.136",13752.79191800021,-1.578213923134157,1.00656,-17808.16601562500,102220,1.18447
"r20060117.137",13752.79383900017,0.9028746622594781,1.07814,-17808.95703125000,102505,1.17113
"r20060117.138",13752.79670999991,0.6019905981203664,1.06758,-17810.08007812500,102692,1.17692
"r20060118.131",13753.77043699985,-0.7238968007917777,1.08181,-17808.51953125000,101902,1.15919
"r20060118.132",13753.77260100003,-1.056522287638046,1.02560,-17809.73632812500,100710,1.15193
"r20060118.133",13753.77510099998,-3.294799879849734,1.10776,-17811.09375000000,102693,1.15388
"r20060711.233",13928.03103299998,-1.641065927968100,0.877624,16887.00781250000,95948,1.28063
"r20060711.234",13928.03234100016,-0.07208521064319484,0.829741,16885.43359375000,94276,1.21779
"r20060711.235",13928.03362599993,0.4010273761072582,0.790337,16883.88085937500,95543,1.26302
"r20060903.194",13981.92530700006,0.6558214799082691,0.853234,12731.97656250000,93819,1.18739
"r20060903.195",13981.92664900003,-4.313121972462042,0.949999,12729.87011718750,96058,1.20170
"r20060903.196",13981.92799199978,-4.050654480064406,0.803013,12727.75878906250,95567,1.17365
"r20070528.192",14249.08733899985,0.9051420561339665,0.990863,10491.96777343750,71549,1.13289
"r20070530.203",14251.11484100018,-2.166061525320227,0.988472,10914.98144531250,72992,1.30787
"r20070627.209",14279.09028499993,-0.9124318563333915,0.866728,15675.54882812500,72419,1.11995
"r20070713.259",14295.10344999982,5.187044113832229,0.892988,16878.02343750000,71136,1.24014
"r20070723.246",14305.12447000016,1.984812108714095,1.09784,16982.80859375000,74506,1.17633
"r20070723.247",14305.12555800006,0.6142337962816029,1.04525,16981.33398437500,74691,1.15995
"r20070724.229",14306.07562300004,1.367919845879271,0.929000,17037.53906250000,73170,1.21142
"r20070724.230",14306.07665299997,-0.2147073227972953,0.989468,17036.07226562500,71269,1.21759
"r20070725.220",14307.06467199977,0.1764009773891004,0.949444,17034.88085937500,71331,1.20060
"r20070725.221",14307.06567900022,1.709523287532761,1.02979,17033.44140625000,73376,1.23179
"r20070726.246",14308.10812299978,-0.2023537862269791,0.896956,16950.25781250000,71231,1.18428
"r20070727.217",14309.09320200002,0.7914124225838748,0.969115,16943.70117187500,73014,1.11628
"r20070727.218",14309.09454500023,-0.3830752104489221,1.04009,16941.80078125000,74249,1.11871
"r20070728.233",14310.09296899987,0.7696848902364124,1.01001,16912.04882812500,72861,1.12744
"r20070728.234",14310.09434700012,-0.9169989072786109,0.942151,16910.09765625000,74096,1.11767
"r20070729.231",14311.07148500020,2.147768367832796,0.972506,16906.45703125000,72459,1.17385
"r20070729.232",14311.07258500019,1.391846759959265,1.03989,16904.87109375000,71354,1.16686
"r20070730.232",14312.06745600002,0.4113869669096175,0.975629,16871.58203125000,71812,1.14211
"r20070730.233",14312.06864799978,-1.010443224196479,0.958409,16869.85546875000,72519,1.15704
"r20070731.226",14313.05890000006,-1.932274159158837,1.03592,16838.99414062500,72356,1.14297
"r20070731.235",14313.08078800002,0.6079483377802219,1.00756,16807.27929687500,72499,1.13672
"r20070801.237",14314.05430300022,-0.5666127778892474,0.923972,16796.36718750000,72887,1.16990
"r20070801.238",14314.05546100019,-1.156624098695559,0.986918,16794.67578125000,72273,1.13546
"r20070802.226",14315.09196599992,-1.548369402002706,0.896869,16688.19140625000,72709,1.25151
"r20070802.227",14315.09359799977,-0.5179718340901047,0.883937,16685.88476562500,71766,1.20004
"r20070823.192",14335.98831399996,-2.145439054501239,0.876429,14612.65917968750,72253,1.13481
"r20070823.193",14335.98949400010,0.5784303258601327,0.868007,14610.81445312500,73698,1.13749
"r20070826.194",14339.06026699999,-1.654067699715242,0.834992,14023.61523437500,73784,1.22937
"r20071025.127",14398.80666199978,2.051343241322626,1.06465,-956.2310180664062,74199,1.08073
"r20080514.187",14601.12051900011,0.2703568380642984,1.04061,7215.400878906250,72783,1.22261
"r20080617.185",14635.12371199997,0.6859078825738152,0.904810,14410.01757812500,46771,1.13884
"r20080824.183",14703.01900100010,0.4307609552644109,0.824653,14301.79785156250,71655,1.15042
"r20080908.192",14718.01112199994,-0.4825382902513446,1.07592,11447.46582031250,47016,1.10826
"r20080909.176",14719.05340699991,1.190277285532233,1.01199,11166.28613281250,45439,1.09114
"r20080910.202",14720.06753099989,0.03154356888444454,1.04468,10924.71875000000,46581,1.09521
"r20080911.195",14721.05855099997,-0.6662271529639270,1.03250,10709.32421875000,45810,1.10320
"r20080912.201",14722.10199100012,0.2096050102107796,1.10249,10431.76953125000,45816,1.06653
"r20080916.135",14725.92094099987,1.621015954725321,1.24188,9740.502929687500,46290,1.08803
"r20080917.172",14727.05963400006,6.608210955634172,1.15468,9289.151367187500,46199,1.07603
"r20080918.160",14728.00523100002,5.719973231766744,1.09444,9114.843750000000,47099,1.08208
"r20081205.81",14805.74679399980,-1.019099653021385,1.19122,-12443.03125000000,46408,1.13352
"r20081206.93",14806.77356800018,1.591986054061927,1.12266,-12704.98632812500,46405,1.13809
"r20081207.84",14807.76682499982,-2.918611630855320,1.12628,-12911.09277343750,46686,1.18175
"r20081208.134",14808.88891700003,-0.2862689819112774,1.15587,-13264.72265625000,46378,1.16877
"r20081209.103",14809.81833299994,-0.5906978727004848,1.06668,-13401.28808593750,45869,1.15677
"r20081210.103",14810.79296500003,-1.522150341947622,1.14493,-13571.85937500000,45560,1.10540
"r20081219.161",14819.86323900009,-0.1476961158070864,1.10524,-15289.27441406250,75236,1.14630
"r20090601.242",14984.11803499982,0.3928229476633582,1.01194,11453.86425781250,46975,1.08770
"r20090601.243",14984.11907600006,-1.833778747292328,1.01669,11452.87597656250,47052,1.09204
"r20090601.244",14984.12009500014,-2.313425355735447,1.02904,11451.90429687500,47520,1.11194
"r20090602.213",14985.11847800016,0.7005116091980383,1.07930,11662.31445312500,46860,1.11914
"r20090602.214",14985.11940400023,-0.6655618235886323,1.00963,11661.41796875000,47263,1.11271
"r20090602.215",14985.12031800020,-2.981934895071795,1.10785,11660.52929687500,47629,1.12114
"r20090603.208",14986.11814599996,-1.759683086922944,1.08349,11868.03027343750,47309,1.13752
"r20090603.209",14986.11902600015,-2.357449074357397,1.07434,11867.16601562500,46706,1.16415
"r20090603.210",14986.11989399977,-3.206264266653974,1.06061,11866.30859375000,46960,1.14442
"r20090702.217",15015.10120199993,-3.601820182666003,0.911472,16208.12304687500,48527,1.22597
"r20090702.218",15015.10207000002,0.3786917016789886,0.924166,16206.99609375000,48606,1.16851
"r20090702.219",15015.10295000020,-0.5364654063900502,0.958923,16205.85156250000,48579,1.18666
"r20090710.163",15023.01825799979,-0.4841118214884048,0.930541,16859.17382812500,75012,1.17603
"r20091006.79",15110.89974700008,2.312137294155356,1.16764,4448.499023437500,47266,1.09644
"r20091006.80",15110.90301099978,2.515555626023713,1.12223,4443.029785156250,47998,1.12116
"r20091006.81",15110.90544199990,0.2611891899219838,1.18041,4438.970214843750,48176,1.10832
"r20091029.146",15133.94043300021,-0.1825505788896784,1.16765,-2537.697998046875,47428,1.11154
"r20091029.147",15133.94133500010,-1.469138828009172,1.14857,-2538.837890625000,48135,1.11733
"r20091029.148",15133.94222699990,1.115805258346578,1.07791,-2539.958007812500,47713,1.12519
"r20091031.119",15135.84955900023,3.886072888582437,1.17446,-3005.079101562500,46868,1.05662
"r20091031.120",15135.85069300001,5.606653328661166,1.18008,-3006.954101562500,47380,1.06782
"r20091031.121",15135.85175799998,2.267313919687258,1.17937,-3008.711914062500,46533,1.08798
"r20091204.90",15169.77741099987,2.973944820559218,1.15729,-12191.79003906250,47329,1.09644
"r20091204.91",15169.77882299991,-0.3978916609187380,1.08362,-12193.92675781250,46143,1.10751
"r20091204.92",15169.77992299991,-0.6859397373865477,1.16468,-12195.58593750000,45103,1.10725
"r20091206.76",15171.84314800007,2.294759937210443,1.21058,-12727.38476562500,46717,1.10421
"r20091206.77",15171.84428199986,-0.09768570613879390,1.20611,-12728.66699218750,46707,1.10394
"r20091206.78",15171.84543900006,2.060620480418489,1.24793,-12729.96582031250,46888,1.10529
"r20091207.100",15172.80058400007,-2.123882483211638,1.15932,-12892.36914062500,47486,1.16144
"r20091207.102",15172.80265600001,-2.825398637178651,1.17719,-12895.19335937500,48110,1.21368
"r20091207.103",15172.80351200001,-3.556580649053124,1.20039,-12896.35351562500,46985,1.23344
"r20091222.101",15187.76509500016,0.1373593222109761,1.20891,-15632.54980468750,48872,1.12605
"r20091222.102",15187.76619399991,-0.3440985056654533,1.16913,-15633.94238281250,49408,1.12453
"r20091222.103",15187.76717799995,-4.546388326964077,1.19708,-15635.18164062500,47209,1.12207
"r20091223.101",15188.81289900001,-2.695260642730396,1.19254,-15832.74902343750,48269,1.12613
"r20091223.102",15188.81412599981,-4.147567143925215,1.16483,-15833.89453125000,48598,1.12428
"r20091223.103",15188.81526000006,-3.805909503060917,1.14621,-15834.94531250000,48472,1.12319
"r20091224.74",15189.69533000002,-3.332317293657578,1.05511,-15825.75097656250,48124,1.17351
"r20091224.75",15189.69623300014,-3.474043171290557,1.03235,-15827.11035156250,47941,1.18110
"r20091224.76",15189.69712400017,-2.832421064861634,0.964833,-15828.45019531250,47395,1.18985
"r20091225.97",15190.69780000020,-0.7825569519805491,1.20382,-15967.85839843750,47169,1.11617
"r20091225.98",15190.69876099983,-3.816464883792449,1.16301,-15969.28710937500,47124,1.12534
"r20091225.99",15190.69991800003,-3.799227705021959,1.15443,-15971.00488281250,47350,1.10534
"r20091226.95",15191.83987999987,-5.093335121220459,1.21615,-16261.59277343750,48210,1.10756
"r20091226.96",15191.84087600000,-2.134395400699887,1.19653,-16262.23242187500,47788,1.11337
"r20091226.97",15191.84185899980,-3.852076790688855,1.28480,-16262.85546875000,48024,1.11782
"r20091227.90",15192.69439500012,-1.688751129588042,1.15474,-16224.32714843750,47607,1.17385
"r20091227.91",15192.69525100011,-2.853470010462118,1.09541,-16225.58789062500,48682,1.15029
"r20091227.92",15192.69611900020,-1.730086664815161,1.10495,-16226.86425781250,47763,1.16492
"r20091231.92",15196.71739199990,-1.127678620573249,1.08360,-16719.35937500000,46567,1.11185
"r20091231.93",15196.71837599995,-3.357579340921497,1.05688,-16720.66992187500,47611,1.12994
"r20091231.94",15196.71933700005,-1.473540331453449,1.06736,-16721.94531250000,46382,1.11655
"r20100101.78",15197.70563599980,-2.746157964029514,1.10686,-16807.04101562500,47332,1.07192
"r20100101.79",15197.70756899985,-5.373971372809947,1.04683,-16809.67578125000,47417,1.07983
"r20100101.80",15197.70945499977,-2.183450711812043,1.10123,-16812.23437500000,47350,1.06683
"r20100102.72",15198.69415700017,-2.500625468342605,1.05895,-16890.25781250000,48462,1.11712
"r20100102.73",15198.69510600017,-4.402799314005847,1.12895,-16891.57812500000,49336,1.12408
"r20100102.74",15198.69604399987,-3.146562737208512,0.992583,-16892.88281250000,49489,1.14225
"r20100626.127",15374.09118299978,0.6638338446132117,0.998889,15582.06152343750,49379,1.11922
"r20100626.128",15374.09222499980,-0.2119992416657581,0.914547,15580.80566406250,50450,1.13685
"r20100626.129",15374.09313899977,-1.262552906207645,0.957053,15579.70019531250,47592,1.13878
"r20100628.163",15376.11706400011,2.757943888634493,0.964285,15771.10253906250,49225,1.13919
"r20100628.164",15376.11814100016,-0.9575520042005117,0.870180,15769.71972656250,48794,1.14918
"r20100628.165",15376.11911300011,-1.764247515623946,0.939564,15768.46972656250,47575,1.13394
"r20100630.135",15378.07540800003,-2.827928235601469,0.934214,16028.27539062500,48373,1.09167
"r20100630.136",15378.07636900013,-1.458823144992834,0.940793,16027.11718750000,47960,1.08293
"r20100630.137",15378.07742200000,0.2220740321298571,0.928988,16025.84277343750,48929,1.08993
"r20100727.177",15405.14035899984,-0.1815522407650931,1.12245,16872.46679687500,46602,1.17278
"r20100727.178",15405.14163199998,1.462473078392343,1.11910,16870.83789062500,46138,1.13550
"r20100729.144",15407.13432599977,1.393465076990907,0.964851,16812.96093750000,48553,1.16502
"r20100729.145",15407.13521699980,0.8220419102591308,0.947485,16811.80859375000,46745,1.14850
"r20100729.146",15407.13610799983,1.833795651687538,0.924077,16810.66015625000,47402,1.14265
"r20100818.142",15427.06562600005,-1.895079480638671,0.901438,15176.93554687500,49549,1.13799
"r20100818.143",15427.06650599977,-1.452033011080847,0.899876,15175.66699218750,47680,1.15169
"r20100818.144",15427.06755900010,-1.549023900424672,0.961056,15174.15136718750,48315,1.14431
"r20100820.98",15428.98337400006,-1.727474582796361,1.01194,15026.80468750000,48715,1.09285
"r20100820.99",15428.98451900017,0.1130876559378002,0.966828,15025.03808593750,48434,1.07619
"r20100820.100",15428.98575800005,-2.414567263601448,1.01768,15023.12792968750,49257,1.09114
"r20100823.178",15432.09098100010,-0.5013494490427561,1.00994,14424.98535156250,49251,1.15000
"r20100823.179",15432.09187200014,-2.422526670244213,0.952734,14423.82714843750,49166,1.15128
"r20100823.180",15432.09276300017,-1.647528607704423,0.963777,14422.67382812500,49367,1.15405
"r20100824.211",15433.06923400005,0.06296744142961685,0.966339,14299.12207031250,48634,1.15620
"r20100824.212",15433.07009000005,-1.489750750979852,0.934506,14297.92968750000,48412,1.15852
"r20100824.213",15433.07096999977,-1.623192392017497,0.917462,14296.70800781250,48633,1.15593
"r20100825.94",15433.97131399997,-0.5056130401372201,0.897097,14288.55761718750,47690,1.22441
"r20100825.95",15433.97237899993,-0.1433444963694832,0.841347,14286.89355468750,47796,1.18816
"r20100825.96",15433.97322400007,-2.302031165754293,0.846952,14285.57226562500,50432,1.20112
"r20100826.98",15435.02605100023,-1.817642044224566,0.873092,14039.89160156250,49805,1.12915
"r20100826.99",15435.02693099994,-1.939635390503952,0.882602,14038.55078125000,49951,1.15217
"r20100826.100",15435.02777600009,-2.824923477840677,0.919740,14037.26367187500,48461,1.15304
"r20100827.94",15436.03203599993,1.683249844888103,0.956108,13863.56445312500,48143,1.11105
"r20100827.95",15436.03294999991,1.918033031950799,1.01563,13862.18554687500,48247,1.11282
"r20100827.96",15436.03403799981,0.2293620084464152,0.975411,13860.54882812500,50543,1.10170
"r20100828.116",15437.03129500011,-0.9704798973469089,0.932846,13693.49707031250,48524,1.08941
"r20100828.117",15437.03239500010,-2.654366281322687,0.929647,13691.84179687500,48442,1.08540
"r20100828.118",15437.03340200009,0.5088808760948922,1.01530,13690.33007812500,48801,1.09129
"r20100829.119",15438.08241900010,-2.022419031070598,0.987870,13446.55859375000,49101,1.11056
"r20100829.120",15438.08336899988,-1.139787110516941,0.961269,13445.34179687500,49204,1.10680
"r20100829.121",15438.08446800010,2.170310613442112,1.05553,13443.93945312500,48585,1.10932
"r20100830.116",15439.04533299990,-0.2452841971382504,0.980283,13318.51074218750,48088,1.09722
"r20100830.117",15439.04628199991,-1.733546435253650,1.02327,13317.13574218750,48200,1.10655
"r20100830.118",15439.04733600002,-1.755830811376441,0.976193,13315.61621093750,49318,1.12170
"r20100831.144",15440.09290299984,-3.743784639548377,0.958609,13072.17089843750,48048,1.12418
"r20100831.145",15440.09441900020,-0.7377069419543432,0.937640,13070.35937500000,49201,1.08776
"r20100831.146",15440.09551900020,-1.015112738429110,0.950322,13069.05273437500,48487,1.10942
"r20100901.110",15441.05917199980,-1.589610299334282,1.01086,12928.86914062500,49590,1.17874
"r20100901.111",15441.06006299984,-2.446178392830703,0.966263,12927.64648437500,50009,1.18835
"r20100901.112",15441.06100099999,-2.287674296326529,0.996918,12926.36425781250,49720,1.14868
"r20100916.128",15455.90924500022,-1.947951755690312,0.999806,9882.189453125000,49343,1.10947
"r20100916.129",15455.91018299991,0.8480017667746651,1.03000,9880.649414062500,49396,1.10657
"r20100916.130",15455.91116699995,3.211058312021869,1.11104,9879.033203125000,48751,1.08792
"r20100925.116",15464.94299300015,-0.5924201574953836,1.14131,7529.902832031250,49371,1.10733
"r20100925.117",15464.94391900022,-2.375040309760743,1.12962,7528.393066406250,48907,1.11423
"r20100925.118",15464.94482100010,-3.659995933068359,1.06741,7526.921875000000,49350,1.13204
"r20100927.124",15466.94701100001,3.670530877847422,1.18022,6986.189941406250,49582,1.07635
"r20100927.125",15466.94822699996,2.528300991659083,1.03939,6984.230957031250,49095,1.06731
"r20100927.126",15466.94936100021,0.5888545227571598,1.10316,6982.404785156250,48886,1.07241
"r20100929.149",15469.00417600013,-1.300159654662387,1.08448,6354.168945312500,49525,1.11928
"r20100929.150",15469.00510200020,2.231493399212901,1.14393,6352.917968750000,48483,1.12931
"r20100929.151",15469.00599300023,0.9466982295829869,1.11390,6351.720214843750,49133,1.14230
"r20101017.74",15486.77149499999,4.873319296382036,0.992829,1460.635009765625,49637,1.11666
"r20101017.75",15486.77243199991,4.069146095511241,1.13612,1459.166015625000,49270,1.10998
"r20101017.76",15486.77333500003,4.409256931956980,1.05694,1457.749023437500,49318,1.12348
"r20101021.85",15490.79519699980,-2.878004179797058,1.12439,212.7380065917969,48001,1.10896
"r20101021.86",15490.79611200001,0.6107954209889981,1.12572,211.2100067138672,48114,1.12522
"r20101021.87",15490.79700300004,0.4312032759402116,1.02006,209.7189941406250,48868,1.11919
"r20101031.113",15500.92758199992,-0.7927260289172295,1.07928,-3033.208984375000,48049,1.09870
"r20101031.114",15500.92860000022,1.678113089987216,1.01728,-3034.548095703125,48721,1.09556
"r20101031.115",15500.92967699980,4.671948505365616,1.13033,-3035.955078125000,49179,1.08508
"r20101121.88",15521.82921699993,0.9690484555924996,1.12842,-8961.916992187500,49704,1.10648
"r20101121.89",15521.83023600001,-1.560235918350848,1.06412,-8963.438476562500,49213,1.11962
"r20101121.90",15521.83125399984,-1.526031644376623,1.05237,-8964.955078125000,48857,1.12138
"r20101122.93",15522.82232399983,-0.2658522262195149,1.06041,-9217.744140625000,48906,1.18401
"r20101122.94",15522.82321499987,-3.047491605451345,1.12304,-9219.088867187500,48804,1.16165
"r20101122.95",15522.82411799999,0.4075645227902385,1.07546,-9220.448242187500,48948,1.18429
"r20101128.87",15528.83016999997,-2.290754798669461,1.14075,-10774.49316406250,48707,1.08241
"r20101128.88",15528.83225299977,-1.340497425885410,1.11482,-10777.35742187500,48455,1.07337
"r20101128.89",15528.83393099997,-0.5765160426049150,1.04417,-10779.64746093750,49711,1.08839
"r20101212.61",15542.68264799984,-1.534217568844664,1.09554,-13707.86035156250,48379,1.16911
"r20101212.62",15542.68356300006,-1.655121354804251,0.971212,-13709.32617187500,48404,1.19211
"r20101212.63",15542.68443100015,-0.2160457262961017,1.00069,-13710.71875000000,48598,1.18879
"r20101214.87",15544.68085400015,-0.4978395138442480,1.11822,-14090.78222656250,48052,1.14187
"r20101214.88",15544.68176899990,2.151021726003162,1.07673,-14092.24121093750,46712,1.16996
"r20101214.89",15544.68271799991,-0.8407639294442220,1.09741,-14093.75585937500,47196,1.15442
"r20101215.86",15545.68043700000,-0.1857309986301949,1.12781,-14276.30761718750,46931,1.11315
"r20101215.87",15545.68150100019,-4.721887409497480,1.09769,-14278.00292968750,46754,1.12406
"r20101215.88",15545.68255499983,-2.874808196151520,1.12776,-14279.67968750000,48019,1.12957
"r20110123.73",15584.71579999989,-3.920888003404627,1.09692,-17754.13085937500,49509,1.11431
"r20110123.74",15584.71684199991,-0.8768805064869980,1.08054,-17755.02343750000,48488,1.11746
"r20110123.75",15584.71797600016,-3.125153730051537,1.13320,-17755.98632812500,48261,1.13332
"r20110516.149",15698.12326900009,1.775546012104291,1.13622,7530.237792968750,48409,1.13734
"r20110516.150",15698.12439200003,-0.9586860518974492,1.03094,7529.484863281250,47762,1.13803
"r20110516.151",15698.12547999993,0.3280866472134107,1.14031,7528.747070312500,46743,1.13562
"r20110518.144",15700.11504400009,1.776980230275436,1.12855,8046.359863281250,47810,1.15748
"r20110518.145",15700.11599300010,3.632909933125778,1.06652,8045.738769531250,50247,1.17852
"r20110518.146",15700.11691900017,4.419210293598352,1.14001,8045.125976562500,48985,1.16906
"r20110522.181",15704.12110499991,2.475667380996605,1.14509,9038.284179687500,47322,1.10597
"r20110522.182",15704.12210100004,2.335776093123389,1.13077,9037.514648437500,47854,1.10551
"r20110522.183",15704.12308500009,3.431620627270110,1.06899,9036.748046875000,47533,1.11208
"r20110524.157",15706.12701100018,0.5386549637479696,1.05748,9517.685546875000,49702,1.20483
"r20110524.158",15706.12788000004,-1.152577331056847,0.976067,9516.953125000000,48063,1.18854
"r20110524.159",15706.12875899998,1.599754872284150,1.04029,9516.206054687500,48537,1.16668
"r20110610.180",15723.12199199991,-3.188255887081802,0.909832,13127.38085937500,48061,1.15436
"r20110610.181",15723.12292899983,-0.8357533083630813,0.956397,13126.35253906250,47763,1.15971
"r20110610.182",15723.12385499990,-2.188154737270722,1.06982,13125.33398437500,47749,1.15542
"r20110611.131",15724.12027599989,-1.182378805114510,1.08572,13307.33203125000,47840,1.13925
"r20110611.132",15724.12123699998,-1.163389291033688,0.966164,13306.27148437500,48315,1.12928
"r20110611.133",15724.12225499982,-1.783898298851582,1.03799,13305.14257812500,47152,1.13237
"r20110614.114",15727.12653400004,-1.005969264384792,1.02356,13811.70410156250,47745,1.10592
"r20110614.115",15727.12752899993,0.6390955558535865,1.02051,13810.54589843750,49018,1.13551
"r20110614.116",15727.12855899986,-1.368909713403536,0.911183,13809.34472656250,46963,1.11676
"r20110618.175",15731.12440699991,-2.964467933367928,0.934579,14445.32910156250,47267,1.13092
"r20110618.176",15731.12545999978,-1.610901660640756,1.01007,14444.06445312500,47441,1.13152
"r20110618.177",15731.12654800015,0.2426327960125825,0.953477,14442.75488281250,48089,1.10851
"r20110621.151",15734.11464500008,-3.978518588147743,0.951740,14891.70996093750,49510,1.11416
"r20110621.152",15734.11559400009,0.3934963037331336,0.960049,14890.56347656250,48902,1.13286
"r20110621.153",15734.11654300010,-4.247402594525767,0.895862,14889.41406250000,50175,1.12409
