FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20050128.233",13399.02823100006,-2.266473131424554,3.17810,2925.513916015625,90586,1.03685
"r20050423.137",13483.80423100013,-5.765271822117075,3.73819,-15221.95410156250,26936,1.04452
"r20081206.216",14807.10686699999,19.25636837686281,4.71088,14610.20410156250,13085,1.01488
"r20091231.272",15197.18298200006,6.757406955987356,4.57260,10056.53320312500,18394,1.02903
"r20120401.124",16018.90806799987,45.04412902295405,4.29309,-12717.03515625000,22892,1.01942
"r20130710.68",16483.73700200021,-32.62602314925238,4.30538,-8046.461914062500,21291,1.05635
"r20131213.177",16640.10948499991,-33.64025286385888,3.98439,13638.76660156250,22926,1.01470
