FILENAME,BJD_TDB,RV,RV_ERR,BC,ADU,CHI2
"r20080825.216",14704.13612700021,-4.463840294763529,1.28245,23177.96484375000,71397,1.13762
"r20080908.232",14718.09965900006,-9.293409574504569,1.48480,27003.81835937500,42979,1.06467
"r20080909.204",14719.11526999995,0.7392506354839554,1.31223,27195.81445312500,47195,1.08201
"r20080910.220",14720.10451499978,3.983633359191583,1.23032,27416.05078125000,44164,1.06172
"r20080911.222",14721.11394600011,3.046445408735220,1.28458,27599.81054687500,44606,1.07326
"r20080912.219",14722.13575300016,0.7361873166030497,1.20612,27752.88671875000,46063,1.05022
"r20080913.214",14723.13888899982,1.212769129711848,1.39520,27928.27148437500,45006,1.06967
"r20080914.213",14724.14204900013,1.898216725041281,1.37037,28095.78906250000,44066,1.05594
"r20080915.214",14725.10853999993,4.264968692019539,1.35180,28321.19531250000,44929,1.07031
"r20080917.194",14727.14391600015,1.091868200369388,1.34202,28567.57812500000,44807,1.05551
"r20080918.201",14728.14952100022,-0.1208933701651604,1.36662,28699.64648437500,42153,1.06763
"r20081107.174",14778.02068299986,-3.722702140866609,1.40955,25159.18359375000,44147,1.11489
"r20081109.194",14780.09145600023,-9.141365107669895,1.53845,24370.35742187500,29062,1.06010
"r20081205.141",14805.96318199998,0.4535057474873447,1.61514,14513.43847656250,44246,1.13535
"r20081206.184",14806.99934200011,6.288803529221685,1.87255,13937.33105468750,46463,1.07297
"r20081207.170",14807.99477000022,-3.085418596011486,1.51000,13475.06445312500,46594,1.10110
"r20081208.161",14808.95550600020,1.493749706480273,1.50239,13109.54882812500,75262,1.14760
"r20081209.121",14809.88669200009,5.715730753996084,1.41862,12805.64453125000,43004,1.13394
"r20081218.190",14818.95270999987,10.16398411676515,1.59160,8144.767089843750,73510,1.19235
"r20081219.228",14820.10253100004,10.86318110271158,1.33592,7208.212890625000,73558,1.13022
"r20081221.167",14821.93259700015,5.749588735422883,1.17666,6647.504882812500,71917,1.15651
"r20081222.189",14822.93800000008,4.325203825090199,1.23132,6107.207031250000,74787,1.13255
"r20090406.67",14927.80745400023,-3.430991438724277,1.78444,-29965.14062500000,25163,1.09630
"r20090406.68",14927.81394599983,-3.120227980418463,1.65458,-29975.87890625000,32430,1.10853
"r20090830.157",15074.13975400012,-4.979040803487294,1.40885,24602.76367187500,46874,1.07231
"r20090903.171",15078.13151999982,-4.316246063755802,1.42548,25690.79296875000,48706,1.10961
"r20090904.165",15079.13854999980,-1.665585731837309,1.42639,25932.61523437500,44259,1.04595
"r20090905.165",15080.14374099998,-5.325497215225068,1.39595,26169.55273437500,49755,1.08817
"r20090910.161",15085.14545600023,1.317443928755131,1.23571,27288.11328125000,48781,1.10628
"r20091006.123",15111.12110600015,-4.330845264428418,2.19653,29877.00195312500,15630,1.04258
"r20091029.215",15134.06639599986,-2.946562900423253,1.30840,27367.22656250000,46857,1.10144
"r20091201.232",15167.03777199984,3.419462117053460,1.24713,16240.80175781250,76870,1.11501
"r20091201.233",15167.03887100006,-0.2428055319912801,1.28696,16237.58203125000,75022,1.10315
"r20091201.234",15167.03968199994,-1.582237394487414,1.34447,16235.20996093750,72561,1.11805
"r20091201.235",15167.04049200006,-1.997116317790990,1.33431,16232.83886718750,72498,1.10054
"r20100104.194",15200.96290600020,0.7208351929106782,1.24955,-763.7949829101562,75733,1.15641
"r20100104.195",15200.96371599985,-0.03363940096493057,1.25317,-766.2169799804688,73570,1.17303
"r20100104.196",15200.96454899991,-1.171009953134707,1.33888,-768.7050170898438,71240,1.15227
"r20100104.197",15200.96538199997,1.381407750542920,1.28615,-771.1920166015625,69866,1.15289
"r20100104.198",15200.96626200015,-3.634266974618311,1.25469,-773.8150024414062,74393,1.14951
"r20100302.193",15257.96413799981,-0.04315688251872984,1.34829,-25903.84179687500,75472,1.14097
"r20100425.70",15311.71777600003,-0.5376849101373296,1.45879,-27749.97265625000,45571,1.12513
"r20100426.89",15312.73570400011,0.4611716344103343,1.38493,-27591.40039062500,47763,1.13935
"r20100427.77",15313.71892500017,-1.477256795772291,1.53955,-27363.76953125000,45816,1.15229
"r20100428.77",15314.71878799982,-1.271610397534573,1.33946,-27158.75781250000,48713,1.13909
"r20100503.63",15319.73455099994,4.196607398253235,1.53241,-26052.12695312500,45027,1.14517
"r20100504.71",15320.72003400000,-1.036668714401912,1.41008,-25781.82421875000,47775,1.13354
"r20100505.70",15321.72109499993,0.1484797861617153,1.42483,-25527.96484375000,48192,1.13063
"r20100523.111",15339.75243999995,3.546980036520551,1.38147,-19744.30859375000,75416,1.10537
"r20100523.112",15339.75448800018,2.537302320081380,1.37606,-19744.92578125000,75303,1.12266
"r20100526.65",15342.72510100016,-3.077395763629170,1.55358,-18579.83203125000,45117,1.16031
"r20100831.169",15440.13212799979,-5.685630505302267,1.28043,24810.73828125000,46983,1.10027
"r20100831.170",15440.13278800016,-3.645900322683616,1.24829,24809.89062500000,46630,1.11270
"r20100831.171",15440.13345899992,-4.667351715725966,1.21513,24809.02148437500,49250,1.10038
"r20100924.209",15464.09046099987,-0.1462097274602061,1.19877,29441.44726562500,74016,1.18443
"r20100924.210",15464.09120200016,-0.4493843592943456,1.02459,29440.17187500000,78794,1.15719
"r20100924.211",15464.09195399983,-3.744573552049142,1.10462,29438.86914062500,78871,1.16481
"r20100924.212",15464.09268300002,-3.066401126542898,1.07397,29437.60156250000,75571,1.14458
"r20100924.213",15464.09340099990,-3.187429649020825,1.12504,29436.34765625000,76088,1.17289
"r20100924.214",15464.09414200019,-2.126107662237676,1.13712,29435.04687500000,78582,1.16012
"r20100925.187",15465.14608500013,-1.349220147270385,1.26715,29419.85351562500,49454,1.08483
"r20100926.166",15466.15070800018,-3.559186395780058,1.35782,29489.87695312500,47085,1.09763
"r20100927.188",15467.14733400010,0.6043933496194702,1.36978,29569.85742187500,47024,1.09685
"r20100928.153",15468.05031599989,-6.296201518217594,1.34998,29819.39257812500,49210,1.13590
"r20100929.193",15469.14378000004,-3.290053412444490,1.31857,29698.25390625000,47652,1.09861
"r20110907.156",15812.14078000002,-3.283721371927200,1.26975,26532.67187500000,47315,1.09343
"r20111111.172",15876.96435699984,-10.14683726445663,1.21672,24312.83789062500,75321,1.09676
"r20111111.173",15876.96529500000,-1.765682872736082,1.29680,24310.84570312500,74644,1.09386
"r20111111.174",15876.96616300009,-4.710017824506409,1.31710,24308.99023437500,75507,1.10161
"r20111111.175",15876.96703100018,-3.953094313525217,1.30710,24307.12890625000,71848,1.10682
"r20111206.269",15902.18197700009,1.304511802373238,1.39006,13822.65136718750,49269,1.12817
"r20111208.226",15904.18305200012,-0.08205826281259476,1.45177,12880.87109375000,44756,1.10696
"r20120310.23",15996.85252700001,-4.106309158961722,1.51443,-27720.48437500000,43516,1.13373
"r20130912.162",16548.13903799979,0.7163624095196948,1.29444,27707.49804687500,46231,1.07464
"r20131022.206",16588.06998899998,0.4842490265277206,1.14423,28666.80664062500,48994,1.03711
"r20140910.169",16911.09490500018,0.1946026225813995,1.26152,27314.18750000000,45915,1.05290
"r20150928.74",17294.13713699998,-3.102700020610648,1.26025,29655.43359375000,47379,1.04375
"r20151001.122",17297.13642599992,2.190809854857321,1.46732,29803.39843750000,25309,1.05743
"r20161123.127",17716.13501999993,-3.089278234765402,1.41176,19328.84179687500,48014,1.10066
"r20170927.139",18024.14623200009,0.8727719538808705,1.44381,29620.19726562500,50091,1.08372
"r20180107.127",18126.02149000019,3.270619501437695,1.58722,-2487.507080078125,49993,1.13048
